parent_message_id,message_id,user_display,content,yyyymmdd,ts,thread_ts,reply_count,is_parent
ae21aaf5-38f7-48e8-8475-b9f2f3baa0b8,9bbf8107-d7bd-465d-8225-5a9d1a062934,shokichi takakura,This might be a must-see for the backend team.,20251011,1760256884.573499,1760173187.139199,0,False
b8c51915-e74d-48d8-9c27-eea607108950,b8c51915-e74d-48d8-9c27-eea607108950,Takuto Nariura,↑This is really interesting.,20251013,1760325355.715469,1760325355.715469,6,True
b8c51915-e74d-48d8-9c27-eea607108950,5a6bf56d-e85e-4903-90fc-45d5ab953e5c,konagata,This is nice.,20251013,1760327993.192419,1760325355.715469,0,False
b8c51915-e74d-48d8-9c27-eea607108950,5cf797fe-6577-4a65-86be-5d1db29b8ee3,konagata,"Regarding the Slack data for feeding
• Since we can't show internal data for the demo, we want to use our Unicorn workspace's Slack data -> Priority high
• Until we can do the above, we will proceed with development using demo data for now
• I want to say that we validated it with LY's data in presentations and materials, so I need to make this work with pat",20251013,1760328740.846779,1760325355.715469,0,False
b8c51915-e74d-48d8-9c27-eea607108950,76af5244-6d81-4fda-b6f6-4d9d3fb1aa47,konagata,Version management is possible depending on which edge to look at,20251013,1760329106.736679,1760325355.715469,0,False
b8c51915-e74d-48d8-9c27-eea607108950,9afdb31c-4f7c-48c2-8497-330a5a9a5f67,konagata,But I thought Kuzu might have version management or something similar by default,20251013,1760329140.689199,1760325355.715469,0,False
b8c51915-e74d-48d8-9c27-eea607108950,9dde20ca-9adc-4c8e-9d89-98d813078db6,konagata,"If it's a DB, it should at least have version management functionality (not investigated)",20251013,1760329480.692669,1760325355.715469,0,False
b8c51915-e74d-48d8-9c27-eea607108950,e0fb2e47-066f-4a64-bae4-c603e79642b4,Takuto Nariura,I was talking about something a step ahead,20251013,1760336022.282759,1760325355.715469,0,False
cd76a5c7-2b4d-4ec0-9aa1-a5edc03c6b4b,cd76a5c7-2b4d-4ec0-9aa1-a5edc03c6b4b,konagata,"I have plans after this, so I will excuse myself a bit early mm

If you could clarify N.A. and the date and time for the next meeting before we disperse, that would be great!",20251013,1760346338.139369,1760346338.139369,1,True
cd76a5c7-2b4d-4ec0-9aa1-a5edc03c6b4b,8e3d2bba-bf5f-4ea1-acb1-c43419e5b890,sawaki oku,"First, aim to correct the context of the Graphiti at hand
It would be strong to outline a roadmap that reflects the context correction in Cristal, but let's separate it from immediate development",20251013,1760521422.953919,1760346338.139369,0,False
4508fc23-8e2b-4dd7-9085-5649c58abfb1,4508fc23-8e2b-4dd7-9085-5649c58abfb1,shokichi takakura,"!subteam^S09JRJEMSGJ
It would be helpful if you could write the next actions we discussed earlier in the corresponding issue!
If there is no corresponding issue, I will create a new one",20251013,1760359067.337109,1760359067.337109,2,True
7284462e-adc8-4461-98e7-3c3b01b1206c,7284462e-adc8-4461-98e7-3c3b01b1206c,shokichi takakura,"!subteam^S09JN45NYKF !subteam^S09JKBHCETD
I have invited you for next week on 10/22 (Wed) from 19:00 to 20:00",20251013,1760360378.262759,1760359067.337109,0,True
4508fc23-8e2b-4dd7-9085-5649c58abfb1,7284462e-adc8-4461-98e7-3c3b01b1206c,shokichi takakura,"The minutes for the AI huddle meeting are ready. You can edit, share, assign action items, or store them for later processing. :chipmunk:",20251013,1760360378.262759,1760359067.337109,0,False
4508fc23-8e2b-4dd7-9085-5649c58abfb1,935ffc1c-68bb-4ca7-b21b-d361a8c3ce41,yudai tonoyama,@yudai tonoyama has joined the channel,20251013,1760365295.308039,1760359067.337109,0,False
e5196ed3-590d-43f8-ac1c-42a22b02b4d6,e5196ed3-590d-43f8-ac1c-42a22b02b4d6,yudai tonoyama,@yhorita has joined the channel,20251013,1760359987.042449,,0,True
04c65e28-5e38-4071-9395-2560565e9ce5,04c65e28-5e38-4071-9395-2560565e9ce5,yudai tonoyama,@Takuto Nariura has joined the channel,20251013,1760360028.249609,1760360028.249609,2,True
04c65e28-5e38-4071-9395-2560565e9ce5,5456213f-0ced-47cb-8b5c-049565437f02,yudai tonoyama,"↑ For now, I've created a topic that allows us to dynamically create workflows. I think it would be good to start by creating it as a single instance with adk.",20251013,1760360323.302939,1760360028.249609,0,False
04c65e28-5e38-4071-9395-2560565e9ce5,43511743-c2c7-4908-903c-0a4212cd86a4,yudai tonoyama,"After dividing into TODOs, it feels like having the Agent write the instruct for each TODO and self-generate.

If we expand this:
• The data should include tools to enable API and web searches. I also want to combine GraphRAG.
• The output format should be fixed with output_schema, and the type should be checked on the streaming side to determine the component.
• At the point of the first TODO, we should search for existing Agent definitions and have the pre-existing Agents set up from the start - users can configure it themselves.
I felt that starting from something like this would be good.",20251013,1760360346.645569,1760360028.249609,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,8f928590-9eb4-4fc4-9dd1-f55638e3642e,yudai tonoyama,"I will write the detailed implementation techniques in MyTips or something similar.
(I'm being asked for departmental feedback on AI Agents.)",20251014,1760423052.129899,1760423052.129899,13,True
8f928590-9eb4-4fc4-9dd1-f55638e3642e,f0d811e2-d271-4cbb-9649-5558a650ccb5,shokichi takakura,@ykira has joined the channel,20251014,1760423105.357849,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,e37280e0-29dd-48c7-b3de-df1e403b5209,yhorita,@konagata has joined the channel,20251014,1760423128.926369,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,b96c47fc-f808-4462-8d44-1442f9a6749d,yudai tonoyama,@Tatsuya Arisawa has joined the channel,20251014,1760423140.410789,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,138329d3-65a0-4039-ab93-8b9dc521e7b2,yhorita,@sawaki oku has joined the channel,20251014,1760423171.593989,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,fe506c31-df6a-4b23-932b-b9fc0acd13f0,yudai tonoyama,@shokichi takakura joined the channel,20251014,1760423403.428289,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,f23d782c-ae92-47af-acda-4364ca5c50ee,yhorita,@Yusuke Sano joined the channel,20251014,1760423478.228749,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,5a026171-6255-4749-96a3-bad859d957d2,yudai tonoyama,@Aoi Sato joined the channel,20251014,1760423717.849799,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,84d4bed7-f272-4ef2-8456-bfbb8436fc31,sawaki oku,@issei matsumoto joined the channel,20251014,1760423934.421829,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,30f8af78-e165-41d6-a8fa-321c4fc4e906,shokichi takakura,:ok_hand:,20251014,1760424454.680649,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,0bd23a8c-31fe-48ef-90ab-06a5141174dc,Tatsuya Arisawa,:+1:,20251014,1760424521.441249,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,39a8940a-8755-4a9e-951e-a2790ce05cc8,yudai tonoyama,"【A little play with GraphRAG】
GraphRAG seems to be structured in a way that allows for topic extraction during the entity generation process, so it looks like we can also generate structured text data for each topic. If we can output structured text data for each topic, humans can look at it and determine, ""this is correct"" or ""this is wrong,"" so I plan to try to create structured text data within the next day or two.",20251014,1760424525.918029,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,073f2357-3ad6-44f4-937c-9f78463d9fb3,konagata,"It's not necessary to do this for this month's demo creation, but since this kind of thing can be useful later on, please let me do it a little.",20251014,1760424646.853729,1760423052.129899,0,False
8f928590-9eb4-4fc4-9dd1-f55638e3642e,6d964b45-7f53-4368-bdf0-cd0d7bc7f58d,yudai tonoyama,"```+------------------+        graphrag index        +---------------------------+
|  Raw Data (Document Group) |  ------------------------->  |  GraphRAG Indexer         |
|  PDFs, md, etc.  |                               |  (Extraction/Summarization/Community) |
+------------------+                               +------------+--------------+
                                                             |
                                                             |  Standard Output (Easy to Edit)
                                                             v
                                                 +-----------+-------------------------+
                                                 |  Output Table/JSON                 |
                                                 |  entities.parquet / relations...   |
                                                 |  communities.parquet               |
                                                 |  full_content_json/*.json          |
                                                 +-----------+-------------------------+
                                                             |
                                           (Manual Correction: Name Normalization/False Detection Removal/Hierarchy)
                                                             v
                                           +-----------------+------------------+
                                           | User Edited Structured Data         |
                                           | topics_fixed.json / csv            |
                                           +-----------------+------------------+
                                                             |
                             (Incremental Reflection: Import as a new period / use update_index_output)
                                                             v
+------------------+       graphrag index (incremental)     +---------------------------+
|  Existing Graph   | <------------------------------------- |  GraphRAG (Incremental Merge)       |
|  (Previous Output Group)   |                                       +---------------------------+
+------------------+                                                      |
                                                                          v
                                                           +--------------+-------------+
                                                           |  Search/Answer (local/global)  |
                                                           +----------------------------+```",20251014,1760424719.155579,1760423052.129899,0,False
1760518661.084259,1760518661.084259,Slackbot,,20251015,1760518661.084259,1760518661.084259,20,True
68ce2444-99f9-41e8-80b9-0d380dd95b1b,68ce2444-99f9-41e8-80b9-0d380dd95b1b,konagata,"It seems like we can create a cycle like this:
1. Show search results when the user needs it
2. Correct if it's wrong
3. Incrementally reflect the corrected structured data",20251015,1760520947.936639,1760518661.084259,0,True
1760518661.084259,ff54e2e0-ccd0-41fd-91bf-f1200b6f9cb2,yhorita,"The backend tasks will be these 5!
Let's do our best! 💪",20251015,1760519241.228199,1760518661.084259,0,False
1760518661.084259,b646e44b-e366-46a6-a996-595ff49ac3f6,konagata,The image is that tasks are extracted from the meeting and issues are generated with GraphRAG's context completion.,20251015,1760519300.217059,1760518661.084259,0,False
1760518661.084259,d109a382-99a1-46ad-8caa-45e66bf72c20,konagata,Is this data bad...?,20251015,1760519375.850959,1760518661.084259,0,False
1760518661.084259,c06448c1-f50a-49d7-92ed-a392871d1828,yudai tonoyama,Is this data bad...?,20251015,1760519423.531059,1760518661.084259,0,False
1760518661.084259,9a973220-33a5-494e-b2e1-50d73cbd1a14,yudai tonoyama,https://codezine.jp/article/detail/5130,20251015,1760519882.724699,1760518661.084259,0,False
1760518661.084259,5b18aeac-bbc7-40fc-8ef7-40fb3b2141df,konagata,"Hmm, probably...",20251015,1760520171.124389,1760518661.084259,0,False
1760518661.084259,b8e4ac17-7145-4c26-b401-b812c3bfa4f4,yudai tonoyama,It seems like the data is causing issues...,20251015,1760520241.411789,1760518661.084259,0,False
1760518661.084259,68ce2444-99f9-41e8-80b9-0d380dd95b1b,konagata,It might be possible to retrieve this Slack data with the code in the `scrape-slack` directory...,20251015,1760520947.936639,1760518661.084259,0,False
1760518661.084259,35b9fdb0-24b7-4715-b981-6dcf27f0d7ad,yudai tonoyama,It seems like everything is categorized as `related` in the visualization part from graphiti.,20251015,1760520984.099269,1760518661.084259,0,False
1760518661.084259,5f8b14ad-4289-4ce4-8f79-db2852a84ee8,sawaki oku,Work thread (takakura),20251015,1760521126.973189,1760518661.084259,0,False
1760518661.084259,7ece0125-ca7c-48b5-9ee1-5aea814ce004,konagata,https://uniqorntalk.slack.com/archives/C09JQQMUHCZ/p1760346338139369,20251015,1760521367.036859,1760518661.084259,0,False
1760518661.084259,33066d42-7e26-4754-9bc3-b1dd121eff9e,konagata,"> :jigsaw: First premise: Graphiti's update philosophy
> Graphiti has a principle of ""not overwriting knowledge.""
> All information is *appended* as a ""new episode"" and
> existing nodes and edges are simply *marked* as ""expired"" or ""conflicted.""
> In other words:
> :pencil2: Change = ""Add a new claim that negates a past claim, with time information and source.""",20251015,1760521474.963439,1760518661.084259,0,False
1760518661.084259,41b6c478-afef-41d6-b624-779ef4883519,yudai tonoyama,"> Just before inserting a claim, Graphiti queries whether there exists a *valid (valid_to=null) relationship (Edge) with the same subject and predicate*.
> ```
> MATCH (s:Entity {uuid:$subject_id})-[r:$predicate]->(o)
> WHERE r.valid_to IS NULL
> RETURN r```
> • If there are no existing edges and it's a new claim, it will be added as is.
> • If there is an existing edge → proceed to *conflict resolution logic*.
> 
> :brain: ⑤ Conflict resolution policy
> Graphiti has two types of internal policies for resolving conflicts:
> Policy Processing Policy Example *invalidate (expiration mode)* sets the existing claim to `valid_to = now` and adds the new claim. The old knowledge remains as ""past fact."" Fact correction, value update, clear alternative (e.g., price change) *coexist (parallel retention mode)* retains the old claim and keeps the new claim as a separate version (confidence, provenance, time difference). Opinion conflict, uncertain information (e.g., two people gave different testimonies)",20251015,1760521935.310739,1760518661.084259,0,False
1760518661.084259,a97ed65f-f001-4782-a5ad-9da3f9c16840,yudai tonoyama,It seems like it can be done with just the existing features of graphiti.,20251015,1760521964.136079,1760518661.084259,0,False
1760518661.084259,3a2fc18f-0d16-48c6-951c-2c1f42094ba0,konagata,`Second Backend Meeting Schedule Adjustment`,20251015,1760522002.396969,1760518661.084259,0,False
1760518661.084259,ecb3edc4-7f36-4062-b1a4-903f1062fd35,yhorita,@sawaki oku Is it correct to understand that being blocked until 18:00 on 10/7 means I'm essentially unavailable for the whole day...? Is there any miracle that makes it possible after 18:00...?,20251015,1760522172.329339,1760518661.084259,0,False
1760518661.084259,b00a6ceb-867f-4687-a878-d9821a2bc32c,konagata,"I'm fine after 18:00! Tuesday is a planning day, so I have meetings all day :cry: But usually, they end early.",20251015,1760522242.379899,1760518661.084259,0,False
1760518661.084259,d326ab26-cd56-4d28-8c18-b78802b88db8,konagata,"Wait, is this not a full-day schedule but all meetings…!? wow...",20251015,1760522783.135739,1760518661.084259,0,False
1760518661.084259,9bf3f2a8-d219-4c3d-8146-741146db6544,konagata,"!subteam^S09JN45NYKF !subteam^S09JKBHCETD
We are adjusting the schedule for the next Backend Meeting m

I have tentatively reserved tomorrow, 10/7 from 18:00~! 
Please let me know if anyone has a conflict!",20251015,1760522986.221109,1760518661.084259,0,False
1760518661.084259,1760523194.757469,Slackbot,"In my previous team (ZCP), if it was Scrum, Tuesdays were all meetings and the day would be over...",20251015,1760523194.757469,1760518661.084259,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,yhorita,"I see, this is Scrum…",20251016,1760599468.763209,1760599468.763209,27,True
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,c502de82-a927-498e-ac7b-c70a26dc5b9c,issei matsumoto,"I have a meeting at 19:00, so I will leave right on time mm",20251016,1760603219.005909,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,af7b6948-9915-4997-b837-d004ce8635a6,yhorita,"@Tatsuya Arisawa
Does this schedule look okay...? Sorry for the short notice m

(I have confirmation from Takakura-sensei on the calendar, so I believe it's fine)",20251016,1760603617.768649,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,6b806b0d-3d34-4662-b6ba-0a007275a6c5,issei matsumoto,It's okay!,20251016,1760607957.309969,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,6f676bf0-5855-4539-a304-154e6f4004a6,yudai tonoyama,"1. Pattern 1: Allow modifications in a completely natural language dialogue format
    ◦ Example: ""The version of hoge changed from v470 to v480""
    ◦ Implementation: Add episode to graphiti
2. Pattern 2: Directly edit words (entities) within the used context
    ◦ Example: Change the version from v470 to v480 at https://uniqorntalk.slack.com/archives/C09JQQMUHCZ/p1759518470703079
    ◦ Implementation: Directly manipulate the graphiti database",20251016,1760608149.457329,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,f015bcff-17df-4307-909f-1163d297438a,yudai tonoyama,Graphiti study time,20251016,1760608258.617369,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,7753b8c5-3386-4e27-afad-b3949f77d726,issei matsumoto,"@yudai tonoyama san, !subteam^S09JKBHCETD
Regarding the decisions made in October (implementation of triggers after the MTG),
is there already a confirmed story about wanting to implement this…?

I have some time today and tomorrow, so I might be able to quickly check if we can implement and run it.",20251016,1760619517.055989,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,69a0f75d-ff9a-41e9-a50a-3171e5fbf746,yudai tonoyama,"@Takuto Nariura
Here is the issue that tonoyama-san summarized regarding the implementation of triggers after the MTG:
https://github.com/uniQorn-org/uniqorn/issues/2
This is too large, so I have divided it into 5 items and assigned them to the backend members (2nd backend meeting):
https://uniqorntalk.slack.com/archives/C09JR6JRS4R/p1759833533613889",20251016,1760625783.312289,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,9b207fd3-7513-4219-938c-dd32c1b87bfd,issei matsumoto,"Related threads
• Normally, GraphRAG couldn't maintain a timeline, but using the library Graphiti seems to strengthen dynamic knowledge graph updates.
https://uniqorntalk.slack.com/archives/C09JQQMUHCZ/p1759803762761049
• The front end will hit Graphiti. Once the API I/F is determined, the range of actions will increase, so I want to prioritize this.
https://uniqorntalk.slack.com/archives/C09HT2Y2YRL/p1759833875365549",20251016,1760662982.146479,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,0fe7efbe-9a01-449c-85e8-7ff2665a9921,konagata,"> A story about wanting to implement this
In response to this question,
• Summarize the MTG from the Webhook that triggers after the zoom MTG → extract next actions
• Refer to a time-aware knowledge graph that retains Slack conversations as context
• Automatically generate GitHub Issue proposals
would this be correct? (I just rephrased the links above)",20251016,1761098339.342369,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,a5b2a738-2983-41c8-90b8-ebca48395ef9,yudai tonoyama,"@yudai tonoyama
Is my understanding of the story correct?",20251016,1761110493.667779,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,261b1fe0-e656-466b-a1ab-c7c469c8067b,konagata,"I wasn't involved in the part where the output became a GitHub issue,
but I understand it from an engineering perspective as something like ""creating what we will use.""

*Zoom + Always On*
→ This is something everyone is using + it's a point of interest for Mr. Son & the judges, so it's decided to include it,
and if the output works well as an example of a GitHub issue, I want to expand this discussion to other business contents and job types.",20251016,1761272896.608029,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,b859faee-0b7f-45de-8bb0-99fc4503c9aa,yudai tonoyama,"After playing around with Graphiti a bit,
I will proceed with the Always On prototype.",20251016,1761273143.725889,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,e7069f1a-a12c-4945-8d55-6f1aa4e35e5e,yudai tonoyama,"【Question】
Unlike vector stores, the ability to update context with a knowledge graph is very strong, but I feel a sense of danger.
Unlike GPTs and SeekAI where administrators input RAG knowledge, is it possible for a single user to update with false information?
If the knowledge of experts in each domain can be returned and reach other users, it seems we could truly approach a digital twin.
https://github.com/uniQorn-org/uniqorn/issues/4#issuecomment-3392736630",20251016,1761273214.653839,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,b53191e6-7311-46b9-8e8a-4514e37f12d2,yudai tonoyama,"That's right.  
Currently, I've found that it works with the free version of the Zoom webhook, so it seems we need something that can send the transcription at the same time as the end of the paid version of Zoom.",20251016,1761273413.054449,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,66cc2598-a791-4a4f-abe4-ebc148b419f4,issei matsumoto,"@issei matsumoto @yudai tonoyama  
I've created a new issue below!  
https://github.com/uniQorn-org/zoom-webhook/issues/1  
(I created it under zoom-webhook and it's already placed in the Org's Projects)  
Is my understanding correct that we want to first create a Pro version app on Zoom that can receive the transcription, starting from the current script that only detects?

If you have any questions, feel free to ask! :man-bowing:",20251016,1761274919.469329,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,cb3bd37f-e502-432e-82b3-58b43bac6cd3,yhorita,"> We want to first create a Pro version app on Zoom that can receive the transcription.  
Yes! I have the same understanding!",20251016,1761295809.225039,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,d8c02a23-8eff-457c-a3d1-5f243f48c706,yudai tonoyama,"If we can send the transcription to LLM and GraphRAG, that would be quite significant.  
That's why this issue is necessary.",20251016,1761296053.068709,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,c57d9745-c83e-418a-8ee6-6e0099228064,yudai tonoyama,"@issei matsumoto  
Is it possible to address this issue?  
https://github.com/uniQorn-org/zoom-webhook/issues/1",20251016,1761296162.269619,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,0f363cac-0add-4045-87f5-b3e4af16ac5a,yhorita,"If it's possible, I think it would be next week or later...",20251016,1761296250.929909,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,35BE0FDF-F4F6-4B69-8A3C-A1238F7834E9,yudai tonoyama,"Since it seems like front tasks might come up in next week's front meeting, if @tonoyama can make progress on this task over the weekend, that could be an option?  
If @tonoyama is going to do it, it seems like it would start at the beginning of the week, so how about we continue and ask @issei to handle it all at once?",20251016,1761305708.943539,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,914B50F5-0C03-4A66-8F86-EDA72E0D1FC3,yhorita,"This week, I'm going to the Tech Book Fair starting tomorrow to sell books, so it's quite busy...",20251016,1761305761.522169,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,4e76d8bf-5fed-4e44-8761-2fa6f9d8ab2e,yhorita,"That said, if I have any free time, I plan to tackle it.",20251016,1761308115.090539,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,3c8f2e7b-af57-48e7-a5cd-7ac3a542d59a,yhorita,"Ah, that's right.  
No, please don't push yourself at all.",20251016,1761308133.559079,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,bb943c2a-f2dc-4191-b118-d0c1877740b8,yhorita,"@issei matsumoto  
Issei, you can handle backend too, right?  
If it seems like the frontend won't be able to start moving yet, I thought it might be good to have you help with backend tasks. What do you think?  

@yudai tonoyama @konagata @Yusuke Sano",20251016,1761308148.958529,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,E4E73C01-926E-464B-B128-E58C782D7DC8,yudai tonoyama,"@yhorita @yudai tonoyama @konagata  
I want to know what tasks are currently available!  
I'm quite busy with my main duties right now, and even though it's backend, what I'm working on is mostly BFF and I might not be able to help much with AI-related implementation tasks, so I think I need to ask what tasks are available and what prerequisite knowledge is required before I can decide if I can help.",20251016,1761308863.314599,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,a8171996-e42b-4df5-80f8-5f1c67871360,yhorita,"Ah, you're busy with your main duties, huh...  

https://github.com/orgs/uniQorn-org/projects/1  
Is the information a bit lacking even after looking at the tasks?",20251016,1761309954.353559,1760599468.763209,0,False
ad6dbbbd-1e92-46d9-9b5f-f92d381cc696,F81CDA1B-4EDF-48BE-A108-D2AC50DD6B9A,konagata,"Thank you!  
I looked at it, but with just this, I might not be able to say, ""Okay, I can do this!""...  
I checked the PRs and issues too, but I can't see the overall picture, so I can't even decide which one I should start with...  
Should I just focus on getting Graphiti running for now?",20251016,1761313760.769109,1760599468.763209,0,False
01702b76-fa6e-4f6b-ba83-6901d21f828e,01702b76-fa6e-4f6b-ba83-6901d21f828e,sawaki oku,"I think the Graphiti tasks are quite complicated, so for now, something that seems quick to do might be to investigate how to detect when a Zoom meeting ends.",20251021,1761042700.112129,1761042700.112129,7,True
01702b76-fa6e-4f6b-ba83-6901d21f828e,56dec92d-0f2d-4e7d-928f-a5949bbc9d32,sawaki oku,"The assumption is to have some program, like Python, run via webhook when a Zoom meeting actually ends.",20251021,1761042786.783829,1761042700.112129,0,False
01702b76-fa6e-4f6b-ba83-6901d21f828e,1d105d36-1ea4-490c-b491-c1bf4ff83aea,sawaki oku,"I see. Has anyone touched this yet?  
I might be able to do this.",20251021,1761042811.343439,1761042700.112129,0,False
01702b76-fa6e-4f6b-ba83-6901d21f828e,d8939bde-59d8-4394-a1ad-890a3e653625,sawaki oku,"That's right.  
I was assigned for now, but it would be better to distribute the tasks, so I would really appreciate it if you could help out. :pray:",20251021,1761042833.444209,1761042700.112129,0,False
01702b76-fa6e-4f6b-ba83-6901d21f828e,44DB2212-9C10-4620-AC2A-7315AF737E89,yhorita,Understood!,20251021,1761045763.868979,1761042700.112129,0,False
01702b76-fa6e-4f6b-ba83-6901d21f828e,3128c862-bc75-4729-8db4-9ea5d98467f3,sawaki oku,"@yudai tonoyama @issei matsumoto  
Last night, Tonoyama-san created the webhook notification, but where should I ask Issei to take over?  

Since the issue title is already for something that has been completed, I think it might be better to decide on responsibilities and create a new one!  

Current understanding:  
• Method to detect ← done  
• Webhook notification ← Tonoyama-san  
• Python script part to run from the notification ← not yet  
https://uniqorntalk.slack.com/archives/C09JQQMUHCZ/p1761060851259959",20251021,1761046355.846949,1761042700.112129,0,False
01702b76-fa6e-4f6b-ba83-6901d21f828e,d5af7176-c243-4fd2-9a0e-3c986c8e9399,sawaki oku,"What is the Leiden method? I looked it up and it seems to be an improved method of graph clustering called the Louvain method.

The explanation of the Louvain method in this video was amazing.
https://www.youtube.com/watch?v=Xt0vBtBY2BU

In short, the Louvain method is a technique that greedily finds connections that maximize the connections within the same group compared to random graph connections.

The Leiden method solves the local optimization problem of the Louvain method by:
1. Checking for any disconnected parts within the clusters and ensuring they are internally connected (refinement).
2. Combining the refined clusters into a single node to create a new contracted graph.
    a. Creating a hierarchical structure graph.
3. Repeating this recursively.",20251021,1761053069.015689,1761042700.112129,0,False
01702b76-fa6e-4f6b-ba83-6901d21f828e,293d884c-880a-4fc8-adde-0a48e28b0352,sawaki oku,"1. TextUnit processing (segmentation)
• Split the input document into the minimum unit for analysis called ""TextUnit."" TextUnits are also used as sources for subsequent graph extraction.
2. Entity extraction (extraction of relationships and key claims)
• Extract entities and relationships between entities from TextUnits using LLM, constructing a knowledge graph (nodes = entities, edges = relationships). Key claims (output as ""covariates (claim)"" in GraphRAG) are also supported, which include information on who said what, when, where, and based on which evidence.
3. Community detection (hierarchical clustering with Leiden)
• Generate communities hierarchically using Leiden (or Louvain) on the constructed graph.
4. Summary generation (bottom-up)
• Create a ""community summary (report)"" for each community using LLM. The official workflow specifies bottom-up summarization that utilizes lower-level summaries to compile higher-level ones. The output includes a title, summary, main text, and key insights (findings).",20251021,1761053947.035109,1761042700.112129,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,d3588a0a-7d90-49e5-9263-cd6346dec862,yudai tonoyama,"!subteam^S09JN45NYKF Today, I can't develop due to an urgent matter, but if anyone is free, I would appreciate it if you could start on the task! :pray:
First, let's go to github.com... I will create the org later!",20251022,1761060851.259959,1761060851.259959,6,True
d3588a0a-7d90-49e5-9263-cd6346dec862,bf7ea7ea-963f-4096-be71-5b75381c3438,konagata,"@yudai tonoyama
Do you think you can create the org?
If it seems difficult, I might do it myself.",20251022,1761126229.226839,1761060851.259959,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,547d548b-1d0a-4369-bcea-f08fe37233ed,konagata,"By the way, I have to do it...",20251022,1761126353.372039,1761060851.259959,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,1576861c-ee1b-45c4-be7d-658037286c57,konagata,I wonder what to name it...,20251022,1761127219.344249,1761060851.259959,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,daeb2765-67fc-475d-be4d-393f270301b1,konagata,"In Figma, it would be uniQorns.",20251022,1761127587.222239,1761060851.259959,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,a04457f4-36a3-4418-ace0-54ae368a3d5b,yhorita,,20251022,1761127689.149119,1761060851.259959,0,False
d3588a0a-7d90-49e5-9263-cd6346dec862,d7d186d0-2bcd-40f9-a6fd-e05efc3d0f4e,yhorita,@konagata,20251022,1761127694.226099,1761060851.259959,0,False
